totalPrice,Lng,Lat,square,livingRoom,drawingRoom,kitchen,bathRoom,floor,buildingType,constructionTime,renovationCondition,buildingStructure,elevator,fiveYearsProperty,subway
1250.0,116.465557,39.93119,116.15,5,3,1,2,4,3.0,2010,4,6,1.0,0.0,0.0
143.0,116.117019,39.933859999999996,60.12,2,1,1,1,3,4.0,1990,3,2,0.0,1.0,0.0
535.0,116.64054499999999,39.911057,153.6,3,2,1,2,2,3.0,2009,3,6,1.0,1.0,1.0
395.0,116.430535,39.793209999999995,85.11,2,1,1,1,0,4.0,2003,3,2,0.0,1.0,0.0
183.6,116.203052,39.921408,53.99,2,1,1,1,0,4.0,1982,3,2,0.0,1.0,0.0
254.0,116.534997,39.928559,77.85,2,1,1,1,0,1.0,2000,4,6,1.0,1.0,1.0
550.0,116.57249099999999,39.853078000000004,90.88,2,2,1,2,1,4.0,2005,4,6,1.0,1.0,0.0
284.0,116.51306299999999,39.937121000000005,65.79,1,1,1,1,1,3.0,2006,4,6,1.0,0.0,0.0
708.0,116.257104,39.873962,91.69,3,1,1,1,1,4.0,2010,4,6,1.0,0.0,1.0
207.5,116.340073,39.899642,43.02,1,0,1,1,2,1.0,2011,4,6,1.0,0.0,1.0
268.0,116.463494,39.955288,36.9,1,1,1,1,4,4.0,1982,1,4,0.0,0.0,1.0
266.0,116.27554099999999,39.872886,88.67,2,1,1,1,2,1.0,2000,1,6,1.0,0.0,1.0
260.0,116.44046000000002,39.86065,77.55,1,1,1,1,1,1.0,2008,4,6,1.0,1.0,0.0
295.0,116.387828,39.852874,57.2,2,1,1,1,2,4.0,1989,2,2,0.0,0.0,1.0
180.0,116.42929199999999,40.111125,57.06,1,1,1,1,1,4.0,2002,4,2,0.0,0.0,0.0
560.0,116.441781,39.991956,71.66,3,0,1,1,1,1.0,1998,4,6,1.0,0.0,0.0
433.0,116.674053,39.882658,96.16,2,1,1,1,1,4.0,2006,4,2,0.0,1.0,1.0
328.0,116.404494,39.858621,57.4,2,1,1,1,0,4.0,1990,1,2,0.0,1.0,1.0
730.0,116.320453,40.039032,69.8,2,1,1,1,2,4.0,1994,4,2,0.0,1.0,1.0
876.0,116.330345,39.984336,76.6,3,1,1,1,3,4.0,1984,4,2,0.0,1.0,1.0
322.0,116.331607,39.777363,109.41,3,2,1,2,0,4.0,1998,4,2,0.0,1.0,1.0
505.0,116.357041,40.033885999999995,69.26,1,1,1,1,1,1.0,2005,3,6,1.0,1.0,0.0
318.0,116.42673400000001,40.066064000000004,67.13,2,1,1,1,0,4.0,2000,4,2,0.0,0.0,1.0
318.0,116.69783799999999,40.110591,85.0,3,2,1,2,4,4.0,2007,4,2,0.0,0.0,0.0
217.0,116.350909,39.745849,43.9,1,1,1,1,1,4.0,1986,3,2,0.0,1.0,1.0
540.0,116.37876100000001,39.995596,67.4,2,1,1,1,2,3.0,1997,3,6,1.0,1.0,0.0
360.0,116.330198,40.074228000000005,57.0,1,1,1,1,2,3.0,2007,4,6,1.0,1.0,1.0
382.0,116.332045,40.081334000000005,80.24,2,1,1,1,2,4.0,2001,3,2,0.0,1.0,1.0
535.0,116.39893899999998,39.962416,60.3,2,1,1,1,3,4.0,1996,4,2,0.0,1.0,1.0
390.0,116.498928,39.916407,64.96,2,1,1,1,0,1.0,1996,4,6,1.0,0.0,1.0
194.8,116.41786599999999,40.134243,88.03,2,2,1,1,1,4.0,1995,4,2,0.0,1.0,0.0
1225.0,116.268601,39.933567,148.86,3,2,1,2,2,4.0,2005,4,6,1.0,1.0,0.0
606.0,116.336244,39.932195,64.4,2,1,1,1,2,1.0,1996,3,6,1.0,1.0,1.0
1280.0,116.32243799999999,39.772877,238.0,5,3,1,4,4,4.0,2012,4,6,1.0,0.0,0.0
380.0,116.421749,39.978035999999996,63.96,3,1,1,1,0,4.0,1980,3,2,0.0,1.0,1.0
215.5,116.488534,39.875468,59.71,2,1,1,1,4,4.0,1994,4,2,0.0,0.0,0.0
383.0,116.26595900000001,40.214498999999996,87.18,2,1,1,1,0,4.0,2012,4,6,1.0,0.0,0.0
432.0,116.28848899999998,39.928841,50.7,1,1,1,1,0,1.0,1991,4,6,1.0,0.0,0.0
1300.0,116.403975,40.04479,263.3,5,2,1,2,1,4.0,2012,1,6,1.0,0.0,0.0
720.0,116.395202,39.961718,63.3,2,1,1,1,3,4.0,1958,3,2,0.0,0.0,1.0
305.0,116.437968,39.959943,37.78,1,1,1,1,3,4.0,1985,4,4,0.0,0.0,1.0
488.0,116.477581,39.953739,60.13,2,1,1,1,0,1.0,1992,3,6,1.0,0.0,1.0
670.0,116.33376499999999,40.078920000000004,139.0,3,1,1,2,1,4.0,2005,1,6,0.0,0.0,1.0
481.8,116.457526,39.8764,92.35,3,1,1,1,0,1.0,2009,1,6,1.0,0.0,1.0
1250.0,116.461008,39.969136999999996,115.8,2,1,1,2,0,4.0,2007,4,6,1.0,1.0,1.0
500.0,116.33549099999999,39.780885999999995,132.12,3,1,1,2,2,3.0,2013,4,6,1.0,0.0,0.0
393.0,116.386555,40.0865,88.49,2,1,1,1,2,4.0,2009,4,6,1.0,1.0,0.0
208.0,116.37785,39.842419,53.72,1,0,1,1,0,1.0,2010,1,6,1.0,0.0,1.0
320.0,116.34175900000001,39.755588,99.79,2,2,1,1,0,3.0,2007,4,6,1.0,1.0,1.0
405.0,116.291418,39.937340999999996,55.4,2,1,1,1,0,4.0,1991,1,2,0.0,1.0,1.0
250.5,116.420099,39.901616,30.81,1,0,1,1,2,1.0,2004,3,6,1.0,1.0,1.0
698.0,116.358543,40.017542,103.0,3,1,1,1,1,3.0,2000,4,6,1.0,0.0,0.0
500.0,116.416156,40.082584999999995,167.08,3,2,1,2,2,4.0,2003,4,2,1.0,0.0,1.0
440.0,116.420472,40.003028,61.47,2,1,1,1,4,4.0,1993,3,2,0.0,1.0,1.0
561.5,116.348993,39.987442,59.57,2,1,1,1,0,4.0,1996,4,2,0.0,0.0,0.0
690.0,116.426125,39.990759999999995,81.0,2,1,1,1,3,4.0,1996,4,4,0.0,1.0,1.0
355.0,116.594801,39.928019,59.0,1,0,1,1,0,1.0,2007,4,6,1.0,0.0,1.0
495.0,116.445628,40.0364,99.1,2,2,1,1,1,4.0,2003,4,4,0.0,0.0,0.0
318.0,116.44653400000001,39.959314,43.0,1,1,1,1,1,1.0,1990,3,6,1.0,0.0,1.0
336.0,116.373325,39.879306,41.0,1,1,1,1,1,4.0,1992,3,4,0.0,0.0,1.0
505.0,116.437968,39.959943,82.79,3,1,1,1,0,1.0,1985,3,6,1.0,1.0,1.0
345.5,116.412985,40.062212,56.29,1,1,1,1,0,3.0,2008,4,6,1.0,1.0,1.0
500.0,116.297475,39.839905,104.1,2,2,1,1,3,1.0,2004,3,6,1.0,1.0,1.0
246.0,116.373323,40.086012,69.56,2,1,1,1,0,4.0,1986,3,4,0.0,0.0,1.0
383.5,116.44653400000001,39.959314,44.92,1,1,1,1,2,1.0,1990,4,6,1.0,0.0,1.0
710.0,116.325649,39.933465000000005,58.0,2,1,1,1,1,4.0,1985,3,2,0.0,1.0,1.0
538.0,116.35251699999999,39.891585,55.95,2,1,1,1,1,4.0,1992,3,2,0.0,1.0,1.0
262.0,116.368804,39.873549,42.68,1,1,1,1,2,1.0,1992,3,6,1.0,1.0,0.0
545.0,116.404579,39.978491,55.84,2,1,1,1,3,4.0,1987,3,2,0.0,1.0,1.0
246.0,116.667208,39.885232,72.55,2,1,1,1,0,4.0,1998,4,2,0.0,1.0,0.0
455.0,116.43332099999999,39.906309,76.38,3,0,1,1,3,4.0,1980,4,2,1.0,1.0,1.0
250.0,116.51151999999999,39.901436,67.27,1,1,1,1,3,4.0,2007,4,6,1.0,0.0,1.0
308.0,116.453797,39.961753,43.49,1,1,1,1,2,1.0,1997,1,6,1.0,1.0,0.0
590.0,116.43858300000001,39.918353,69.53,3,1,1,1,0,1.0,1992,3,6,1.0,1.0,1.0
465.0,116.5038376,39.9307251,87.0,1,1,1,1,0,4.0,2008,4,6,0.0,0.0,1.0
453.0,116.35881,39.905008,54.78,2,1,1,1,1,4.0,1989,3,2,0.0,1.0,1.0
369.5,116.29593799999999,39.873528,107.93,2,1,1,1,0,1.0,2006,1,6,1.0,1.0,1.0
313.0,116.54316100000001,40.097128999999995,57.0,2,1,2,1,0,1.0,2015,4,6,1.0,0.0,0.0
680.0,116.380149,39.95727,74.1,3,1,1,1,2,4.0,1983,4,4,0.0,1.0,1.0
393.0,116.34498500000001,39.891739,49.27,1,1,1,1,0,1.0,2006,4,6,1.0,1.0,1.0
1240.0,116.501166,39.91891,243.9,3,1,1,3,4,1.0,2003,4,6,1.0,0.0,0.0
786.0,116.41618700000001,39.969551,98.51,3,1,1,1,2,3.0,1990,4,2,1.0,0.0,1.0
227.5,116.217497,39.774477000000005,85.07,2,1,1,1,0,4.0,2013,3,6,1.0,0.0,1.0
783.0,116.314388,39.972347,151.8,2,1,1,1,1,1.0,1998,4,6,1.0,1.0,1.0
474.8,116.415742,40.077796,174.93,4,2,1,2,0,1.0,2003,3,2,1.0,1.0,1.0
428.0,116.44578500000001,40.077726,110.0,2,1,1,1,2,4.0,2003,4,2,0.0,1.0,0.0
351.0,116.287719,39.931907,75.19,2,1,1,1,4,4.0,1996,4,2,0.0,1.0,0.0
524.0,116.31803500000001,39.857355,99.83,2,1,1,1,1,3.0,2005,4,6,1.0,1.0,1.0
247.5,116.453783,39.887599,60.52,2,1,1,1,4,4.0,1979,3,6,0.0,1.0,0.0
270.0,116.410743,39.821558,59.0,2,1,1,1,2,4.0,1987,3,2,0.0,0.0,0.0
410.0,116.434145,39.863841,178.21,4,1,1,1,1,1.0,2001,3,6,1.0,1.0,1.0
565.0,116.367818,39.959568,68.38,2,1,1,1,3,1.0,1999,3,6,1.0,1.0,0.0
228.0,116.443381,39.926365999999994,56.85,1,0,1,1,1,3.0,2008,4,6,1.0,1.0,1.0
628.0,116.35403899999999,39.900277,68.8,2,1,1,1,1,4.0,1991,4,2,0.0,0.0,1.0
323.0,116.468185,40.006896999999995,65.21,1,1,1,1,0,3.0,2001,1,6,1.0,1.0,0.0
309.5,116.46028000000001,39.957618,53.56,3,0,1,1,3,4.0,1981,4,2,0.0,1.0,0.0
470.0,116.403304,39.891690999999994,74.88,2,1,1,1,1,1.0,2002,4,6,1.0,1.0,1.0
650.0,116.308152,39.986695000000005,88.7,2,1,1,1,4,3.0,1992,4,6,1.0,1.0,1.0
269.0,116.46003200000001,39.879667,42.83,1,1,1,1,2,1.0,1993,1,6,1.0,0.0,1.0
605.0,116.306494,39.841008,138.19,2,2,1,2,2,1.0,2005,1,6,1.0,0.0,1.0
202.0,116.46003200000001,39.879667,41.7,1,1,1,1,3,4.0,1994,4,2,0.0,0.0,1.0
570.0,116.404579,39.978491,70.49,2,0,1,1,2,1.0,1986,3,6,1.0,0.0,1.0
170.0,116.681628,39.934532,49.91,1,1,1,1,1,3.0,2010,3,6,1.0,0.0,0.0
723.0,116.320453,40.039032,58.7,2,1,1,1,1,4.0,1993,1,2,0.0,0.0,1.0
313.8,116.63993400000001,40.143448,76.71,2,1,1,1,0,4.0,2003,3,2,0.0,1.0,0.0
220.0,116.497474,39.810115,45.09,2,1,1,2,4,1.0,2009,4,6,1.0,0.0,1.0
489.0,116.467922,39.993105,62.08,2,1,1,1,3,4.0,1995,3,4,0.0,0.0,1.0
238.0,116.407622,39.8509,70.39,2,1,1,1,1,1.0,2002,4,6,1.0,1.0,1.0
340.0,116.594451,39.777202,84.17,2,1,1,1,1,4.0,2015,4,6,0.0,0.0,0.0
265.0,116.16293799999998,39.939005,65.63,2,1,1,1,1,1.0,1990,4,6,1.0,1.0,0.0
277.0,116.46003200000001,39.879667,43.02,1,1,1,1,2,1.0,1997,3,6,1.0,0.0,1.0
285.0,116.34498500000001,39.891739,46.57,1,0,1,1,0,1.0,2004,4,6,1.0,1.0,1.0
160.0,116.122354,39.937384,80.09,2,1,1,1,4,4.0,2000,3,2,0.0,1.0,0.0
253.0,116.445996,40.069568,112.64,2,1,1,1,1,4.0,2001,4,2,0.0,1.0,0.0
399.0,116.30506299999999,39.91533,50.6,2,1,1,1,1,4.0,1986,1,4,0.0,0.0,1.0
513.0,116.308152,39.986695000000005,52.45,1,1,1,1,1,3.0,1992,3,6,1.0,1.0,1.0
296.0,116.16711200000002,39.936388,64.9,3,1,1,1,0,1.0,1987,1,6,1.0,0.0,1.0
340.0,116.315445,40.074203000000004,62.68,1,1,1,1,1,3.0,2014,3,6,1.0,0.0,0.0
290.0,116.476467,39.888742,46.1,2,1,1,1,1,1.0,1992,4,6,1.0,1.0,1.0
260.0,116.530553,39.921425,63.77,1,1,1,1,1,1.0,2003,4,6,1.0,1.0,1.0
595.0,116.471754,40.02946,91.15,2,2,1,1,1,1.0,2009,4,6,1.0,0.0,1.0
257.0,116.265774,40.170928,90.83,2,2,1,2,1,4.0,2010,4,6,1.0,0.0,0.0
490.0,116.43547099999999,40.109315,200.15,4,1,1,3,3,4.0,1998,1,2,0.0,0.0,0.0
237.0,116.245145,40.226319000000004,100.84,2,1,1,1,0,4.0,2003,4,6,1.0,1.0,1.0
250.5,116.46028000000001,39.957618,36.86,1,1,1,1,1,4.0,1982,1,2,0.0,0.0,0.0
590.0,116.511545,39.904464000000004,96.65,2,2,1,2,1,4.0,2009,4,6,1.0,0.0,0.0
475.0,116.404579,39.978491,69.52,2,0,1,1,1,1.0,1986,4,6,1.0,1.0,1.0
270.0,116.152698,40.116606,61.31,1,1,1,1,1,4.0,2009,4,2,0.0,0.0,0.0
1478.0,116.289427,39.959175,139.0,2,2,1,1,1,4.0,2002,2,6,1.0,0.0,1.0
371.0,116.42229499999999,40.133927,129.88,3,2,1,1,2,4.0,1999,4,2,0.0,1.0,0.0
469.0,116.34837900000001,39.898284000000004,52.15,1,1,1,1,0,1.0,2002,3,6,1.0,0.0,1.0
305.0,116.24700800000001,39.906426,61.77,1,1,1,1,2,3.0,2007,4,6,1.0,0.0,0.0
365.0,116.483319,39.915337,58.53,2,1,1,1,0,1.0,1984,3,6,1.0,0.0,1.0
996.0,116.373085,39.921965,70.1,2,1,1,1,2,3.0,1999,4,6,1.0,0.0,1.0
194.5,116.636725,40.031531,79.47,2,1,1,1,2,4.0,1996,3,2,0.0,0.0,0.0
435.0,116.530553,39.921425,75.48,1,1,1,1,1,1.0,2005,4,6,1.0,1.0,0.0
453.0,116.61206899999999,39.934271,89.26,3,1,1,1,0,1.0,2010,3,6,1.0,1.0,1.0
505.0,116.354789,40.013816999999996,60.69,2,1,1,1,0,4.0,1988,4,2,0.0,1.0,0.0
460.0,116.427586,40.00806,57.68,1,0,1,1,1,1.0,2007,1,6,1.0,0.0,1.0
1180.0,116.342325,39.987903,120.0,3,2,1,2,2,4.0,1995,4,2,0.0,1.0,1.0
249.0,116.272671,39.925011,54.9,2,1,1,1,0,4.0,1990,3,2,0.0,1.0,0.0
287.0,116.43268400000001,40.077562,98.13,2,1,1,1,0,4.0,2007,1,2,0.0,1.0,0.0
364.0,116.46927099999999,39.901975,73.39,1,1,1,1,0,4.0,2002,4,6,1.0,1.0,1.0
280.0,116.320777,39.636309999999995,78.31,2,1,1,1,1,1.0,2013,4,6,0.0,0.0,0.0
381.0,116.22050300000001,39.98275,67.54,1,1,1,1,4,4.0,2004,3,4,0.0,0.0,0.0
535.0,116.28740800000001,39.906807,141.31,3,2,1,2,1,1.0,2001,3,6,1.0,0.0,0.0
1610.0,116.39135300000001,39.99299,238.03,4,2,1,2,0,1.0,2000,3,6,1.0,0.0,1.0
510.0,116.509212,39.921448999999996,118.82,2,1,1,1,2,1.0,1995,3,6,1.0,1.0,1.0
280.0,116.386362,40.083951,46.92,1,0,1,1,1,4.0,2013,4,6,1.0,0.0,0.0
410.0,116.509975,39.970471,103.31,2,2,1,2,2,1.0,2003,4,6,1.0,1.0,0.0
1130.0,116.362839,39.883229,188.91,5,1,0,2,1,1.0,2000,3,6,1.0,1.0,0.0
503.0,116.42274599999999,39.870396,84.49,2,1,1,1,0,4.0,1995,4,4,0.0,1.0,1.0
409.0,116.443175,39.941889,47.11,1,1,1,1,1,4.0,1988,4,6,1.0,1.0,1.0
273.0,116.246274,40.234287,60.3,3,1,1,1,4,4.0,1994,4,2,0.0,1.0,0.0
512.5,116.423905,39.791207,119.57,3,1,1,1,1,4.0,2002,3,6,1.0,1.0,0.0
89.0,116.648422,40.137571,32.66,1,0,1,1,2,4.0,1993,1,2,0.0,1.0,1.0
175.0,116.512253,39.774359999999994,52.41,2,2,1,2,1,4.0,2012,4,6,0.0,0.0,0.0
560.0,116.43056200000001,40.045549,99.18,2,2,1,2,1,1.0,2005,4,6,1.0,1.0,0.0
155.7,116.65471299999999,40.185553000000006,75.71,2,1,1,1,1,3.0,2011,4,6,1.0,0.0,0.0
162.5,116.42929199999999,40.111125,56.17,1,1,1,1,0,4.0,2001,3,2,0.0,1.0,0.0
1450.0,116.448783,39.894213,167.48,3,1,1,1,1,3.0,2008,3,6,1.0,0.0,1.0
513.8,116.354198,39.944609,61.3,2,1,1,1,3,4.0,1989,4,2,0.0,0.0,1.0
420.0,116.412985,40.062212,56.82,1,1,1,1,2,3.0,2008,4,6,1.0,1.0,1.0
235.0,116.603501,39.919667,68.84,1,1,1,1,1,1.0,1998,4,6,1.0,1.0,1.0
960.0,116.39148,39.967517,83.2,2,1,1,1,2,1.0,1998,3,6,1.0,1.0,0.0
300.0,116.260421,39.927665000000005,73.9,1,2,1,1,4,3.0,1999,3,6,1.0,1.0,0.0
495.0,116.479295,39.997662,91.97,2,1,1,1,1,1.0,2008,4,6,1.0,0.0,1.0
920.0,116.36259299999999,39.940019,86.6,3,1,1,1,1,1.0,1989,3,6,1.0,1.0,1.0
348.0,116.47621299999999,39.897851,62.85,2,1,1,2,1,3.0,2012,4,6,1.0,0.0,1.0
370.0,116.46018500000001,39.811029,86.84,2,2,1,1,2,4.0,2013,4,6,1.0,1.0,1.0
234.0,116.53908899999999,39.967852,58.42,2,1,1,1,1,4.0,1994,4,2,0.0,1.0,0.0
156.8,116.41442099999999,40.053513,64.44,1,1,1,1,1,3.0,2007,4,6,1.0,0.0,0.0
455.0,116.444278,39.938213,58.61,2,1,1,1,1,4.0,1990,3,2,0.0,1.0,1.0
395.0,116.568799,39.853078000000004,92.05,2,2,1,1,1,4.0,2008,4,6,1.0,1.0,0.0
522.0,116.37861200000002,39.974453000000004,69.1,2,1,1,1,0,3.0,2000,4,6,1.0,0.0,1.0
760.0,116.43784699999999,39.933684,71.68,2,1,1,1,2,4.0,2003,3,6,1.0,1.0,1.0
495.0,116.41188500000001,39.870979999999996,71.71,1,1,1,1,1,3.0,2002,3,6,1.0,1.0,1.0
270.0,116.415742,40.077796,112.46,3,2,1,2,0,1.0,2003,4,2,1.0,1.0,1.0
270.0,116.562804,39.925582,53.83,1,1,1,1,0,4.0,2006,4,2,0.0,1.0,1.0
337.0,116.594761,39.921447,85.52,2,1,1,1,1,1.0,2004,3,6,1.0,1.0,0.0
320.0,116.45648,39.878721999999996,57.65,3,1,1,1,1,4.0,1980,3,2,0.0,0.0,0.0
1081.0,116.308152,39.986695000000005,112.37,3,1,1,1,1,1.0,1992,3,6,1.0,0.0,0.0
570.0,116.35861000000001,39.932097999999996,62.5,3,1,1,1,1,4.0,1977,3,2,0.0,0.0,1.0
385.0,116.38138000000001,40.092631,124.78,3,2,1,2,0,4.0,2007,2,2,0.0,1.0,0.0
428.0,116.404579,39.978491,57.23,2,1,1,1,0,4.0,1985,3,2,0.0,1.0,1.0
450.0,116.44538100000001,39.92346,66.32,3,1,1,1,1,1.0,1993,4,6,1.0,0.0,0.0
376.0,116.60995700000001,39.91983,69.65,1,2,1,1,1,3.0,2011,4,6,1.0,1.0,0.0
360.0,116.32921999999999,39.892447,86.77,3,1,1,1,2,1.0,1989,4,6,1.0,1.0,1.0
786.0,116.399275,39.958385,90.0,3,1,1,1,1,4.0,1989,4,2,0.0,1.0,1.0
270.0,116.334907,39.744008,104.24,2,1,1,1,2,3.0,2006,1,6,1.0,1.0,1.0
900.0,116.508983,39.871912,139.99,3,2,1,2,0,4.0,2006,4,6,1.0,1.0,1.0
257.0,116.46377700000001,39.959726,45.8,1,1,1,1,2,1.0,1985,3,6,1.0,1.0,1.0
215.0,116.47134799999999,39.90062,40.62,1,0,1,1,3,4.0,2006,4,6,1.0,1.0,0.0
790.0,116.50356799999999,39.916109000000006,83.77,3,2,1,2,0,4.0,2009,4,6,1.0,0.0,1.0
252.0,116.438842,39.890840000000004,31.33,1,1,1,1,3,4.0,1965,1,2,0.0,0.0,1.0
253.0,116.41786599999999,40.134243,64.52,2,1,1,1,1,4.0,1993,1,2,0.0,0.0,0.0
310.0,116.343245,39.900529,28.82,1,1,1,1,1,1.0,2005,4,6,1.0,0.0,1.0
209.5,116.52210500000001,39.922247,58.19,2,1,1,1,0,4.0,1992,3,2,0.0,1.0,1.0
1139.0,116.393064,39.960653,98.7,3,1,1,1,2,4.0,1998,4,2,0.0,1.0,1.0
825.0,116.441781,39.991956,87.93,3,1,1,1,2,1.0,1998,1,6,1.0,0.0,0.0
315.0,116.413174,39.972706,57.85,2,1,1,1,2,1.0,1988,1,6,1.0,1.0,1.0
1550.0,116.3498,39.918468,135.3,4,1,1,2,0,1.0,2000,4,2,1.0,0.0,1.0
702.0,116.476546,39.905623999999996,121.37,3,2,1,2,2,1.0,2007,4,6,1.0,1.0,1.0
290.0,116.31681,39.768231,39.3,2,1,1,1,0,3.0,2013,4,6,1.0,1.0,0.0
416.0,116.57853200000001,39.928987,91.15,2,1,1,1,1,4.0,2010,1,6,1.0,1.0,1.0
656.0,116.390095,39.974052,65.5,2,1,1,1,4,4.0,1980,3,2,0.0,1.0,1.0
510.0,116.477451,39.950753999999996,127.2,2,2,1,2,1,4.0,1995,3,2,1.0,1.0,1.0
445.0,116.32806200000002,40.083203000000005,109.12,2,1,1,2,3,4.0,2000,3,2,0.0,1.0,0.0
525.0,116.427315,39.995693,121.82,2,2,2,1,2,4.0,2005,3,6,1.0,1.0,1.0
526.0,116.315031,39.842469,127.47,3,2,1,2,0,1.0,2006,4,6,1.0,1.0,0.0
227.0,116.15460800000001,39.726495,89.59,2,1,1,2,1,4.0,2013,4,6,1.0,0.0,0.0
200.0,116.221857,39.767955,69.16,2,1,1,1,0,4.0,2014,4,6,1.0,0.0,1.0
243.0,116.343245,39.900529,32.71,1,1,1,1,2,1.0,2005,4,6,1.0,1.0,1.0
520.0,116.458721,39.817347,133.3,3,2,1,2,4,4.0,2004,4,2,0.0,1.0,1.0
247.0,116.41185800000001,39.869364000000004,50.97,1,1,1,1,0,1.0,2009,4,6,1.0,0.0,1.0
546.0,116.368551,39.877286,66.59,2,1,1,1,1,4.0,1996,3,2,0.0,1.0,0.0
430.0,116.4471,39.879796,83.03,2,1,1,1,0,3.0,2004,4,6,1.0,1.0,1.0
287.0,116.22028300000001,40.043636,48.78,1,1,1,1,1,3.0,2011,3,6,1.0,0.0,0.0
298.0,116.58468,39.935758,37.93,1,0,1,1,1,4.0,2007,1,6,1.0,0.0,1.0
235.0,116.34399199999999,40.078435999999996,68.0,1,1,1,1,0,1.0,2011,4,6,1.0,0.0,1.0
234.0,116.43934099999998,40.082372,94.96,2,1,1,2,1,4.0,2000,4,2,0.0,1.0,0.0
610.0,116.41678,40.071013,158.0,3,1,1,2,0,4.0,2001,3,6,1.0,0.0,1.0
324.8,116.383896,39.948249,46.5,2,1,1,1,0,4.0,1987,3,2,0.0,1.0,1.0
590.0,116.35699,40.093976,125.17,3,1,1,2,2,4.0,2006,4,2,0.0,0.0,1.0
763.0,116.41913999999998,39.928339,91.33,3,1,1,1,1,4.0,1990,3,2,0.0,1.0,1.0
446.0,116.353517,39.897253000000006,50.56,2,1,1,1,1,4.0,1993,4,4,0.0,1.0,1.0
1300.0,116.31491100000001,39.980711,135.21,3,2,1,2,4,4.0,2000,4,4,0.0,0.0,1.0
129.0,116.605893,40.054165000000005,56.87,2,1,1,1,1,4.0,1988,3,2,0.0,1.0,0.0
345.0,116.55649299999999,39.917095,57.54,2,1,1,1,0,4.0,1992,4,4,0.0,1.0,1.0
463.4,116.425304,40.112553000000005,132.52,3,2,1,2,4,4.0,2004,4,4,0.0,1.0,0.0
257.5,116.39854,39.865338,75.99,3,1,1,1,4,4.0,1990,3,4,0.0,1.0,0.0
243.0,116.381497,39.97775,32.0,1,1,1,1,4,1.0,1997,3,6,1.0,1.0,1.0
458.0,116.47206399999999,39.887679999999996,62.75,2,1,1,1,1,1.0,1995,3,6,1.0,1.0,1.0
210.0,116.422099,40.050196,59.53,1,0,1,1,0,3.0,2007,1,6,1.0,1.0,1.0
2580.0,116.459565,39.920863,263.78,3,2,1,2,0,4.0,2001,4,6,1.0,1.0,1.0
360.0,116.338225,40.08248,97.15,2,1,1,1,1,4.0,2002,4,2,0.0,1.0,1.0
267.5,116.423115,39.676404999999995,88.0,2,1,1,1,0,4.0,2012,3,6,0.0,0.0,0.0
213.8,116.46003200000001,39.879667,53.71,2,1,1,1,0,4.0,1984,1,2,0.0,0.0,1.0
480.0,116.33051499999999,39.978517,55.9,2,1,1,1,2,4.0,1985,4,2,0.0,0.0,1.0
940.0,116.568799,39.853078000000004,195.19,4,2,1,3,0,4.0,2009,4,6,1.0,1.0,0.0
775.0,116.371677,40.002169,69.5,3,1,1,1,1,4.0,1992,3,2,0.0,0.0,1.0
350.5,116.24294499999999,40.215684,85.0,2,2,1,1,0,3.0,2012,4,6,1.0,0.0,0.0
535.0,116.336949,39.894054,73.41,3,1,1,1,1,4.0,1985,3,2,0.0,1.0,1.0
426.0,116.420546,39.997876,49.52,1,2,1,1,1,1.0,1990,4,6,1.0,1.0,0.0
430.0,116.33549099999999,39.780885999999995,124.72,3,2,1,2,0,3.0,2013,2,6,1.0,0.0,1.0
476.0,116.423882,40.122853000000006,117.48,2,2,1,2,0,4.0,2000,4,2,0.0,0.0,0.0
582.0,116.39896999999999,39.96307,48.8,1,1,1,1,1,4.0,1977,4,2,0.0,0.0,1.0
600.0,116.425978,40.002210999999996,175.84,4,2,1,2,2,1.0,2001,4,6,1.0,0.0,1.0
535.0,116.340473,39.886963,58.23,2,1,1,1,1,4.0,1986,3,2,0.0,1.0,1.0
635.0,116.43056200000001,40.045549,127.04,3,2,1,2,0,1.0,2005,4,6,1.0,0.0,0.0
205.0,116.37773700000001,40.012518,43.44,1,0,1,1,0,3.0,2007,3,6,1.0,0.0,1.0
264.5,116.643924,39.889841,69.6,2,1,1,1,1,3.0,2005,4,6,1.0,1.0,0.0
210.0,116.264835,40.129939,48.8,2,1,1,1,1,4.0,1993,3,2,0.0,1.0,0.0
302.0,116.484121,39.925196,62.12,2,1,1,1,3,4.0,1980,3,4,0.0,1.0,1.0
275.0,116.47206399999999,39.887679999999996,70.39,2,1,1,1,1,1.0,1996,4,6,1.0,0.0,1.0
500.0,116.340473,39.886963,78.88,3,1,1,1,1,1.0,1985,3,6,1.0,1.0,1.0
680.0,116.45085300000001,39.911975,79.01,1,1,1,1,0,1.0,2007,1,6,1.0,0.0,1.0
246.0,116.599448,40.048301,76.74,3,1,1,1,1,4.0,1999,3,2,0.0,1.0,0.0
270.0,116.319699,39.62703,127.0,2,2,1,2,3,1.0,2006,3,6,1.0,1.0,0.0
450.0,116.43343,39.958449,45.31,1,1,1,1,3,3.0,1996,3,6,1.0,1.0,1.0
370.0,116.58965800000001,39.925265,82.34,2,1,1,1,1,4.0,2005,4,6,1.0,1.0,0.0
675.0,116.37591100000002,39.881969,102.53,3,1,1,1,3,4.0,2000,3,2,0.0,1.0,1.0
406.0,116.402983,39.859787,65.6,2,1,1,1,2,3.0,2002,1,6,1.0,0.0,0.0
